snapped_at,price,market_cap,total_volume
2021-05-13 00:00:00 UTC,1.0016868198749898,0.0,6870702.6120432075
2021-05-14 00:00:00 UTC,1.0016868198749898,0.0,6870702.6120432075
2021-05-15 00:00:00 UTC,0.9986306040403568,0.0,25207549.479579274
2021-05-16 00:00:00 UTC,0.9904461258805531,0.0,25681273.530451834
2021-05-17 00:00:00 UTC,1.0138064521137546,0.0,14291605.911670715
2021-05-18 00:00:00 UTC,0.9980676090684691,0.0,10478657.059092129
2021-05-19 00:00:00 UTC,0.9771251811667742,0.0,1287.8848801602164
2021-05-20 00:00:00 UTC,0.958327158180858,0.0,21899494.42560874
2021-05-21 00:00:00 UTC,0.9764197115963089,0.0,21012654.628907297
2021-05-22 00:00:00 UTC,0.9720927044766351,0.0,12856298.744532917
2021-05-23 00:00:00 UTC,0.9735418742708956,0.0,10103655.405802658
2021-05-24 00:00:00 UTC,0.9389823322856752,0.0,17435590.77928618
2021-05-25 00:00:00 UTC,0.9830831628957463,0.0,16544755.01568923
2021-05-26 00:00:00 UTC,0.9852224780083231,0.0,8573035.9885616
2021-05-27 00:00:00 UTC,1.0065563874429897,0.0,7125380.989246176
2021-05-28 00:00:00 UTC,0.9879668170904367,0.0,8968431.84753567
2021-05-29 00:00:00 UTC,1.0091203112357892,0.0,5361096.484389313
2021-05-30 00:00:00 UTC,1.0021840433784268,0.0,3786498.4522212627
2021-05-31 00:00:00 UTC,0.9933457885541037,0.0,4250558.896216776
2021-06-01 00:00:00 UTC,1.0063930857868262,0.0,3060643.6586379646
2021-06-02 00:00:00 UTC,1.005610509804958,0.0,3621795.4715601336
2021-06-03 00:00:00 UTC,0.9964827064297358,0.0,4334607.4390840195
2021-06-04 00:00:00 UTC,1.009101168100365,0.0,3676798.756481201
2021-06-05 00:00:00 UTC,1.0057195260905756,0.0,3544595.328338302
2021-06-06 00:00:00 UTC,1.0011284462995873,0.0,2615444.6176260603
2021-06-07 00:00:00 UTC,1.0071066318136739,0.0,2037531.0241508477
2021-06-08 00:00:00 UTC,1.0002867827511315,0.0,2308146.521103688
2021-06-09 00:00:00 UTC,1.0029005407034466,0.0,4257242.690515795
2021-06-10 00:00:00 UTC,1.005704587343197,0.0,2221301.1580166128
2021-06-11 00:00:00 UTC,0.9974516447950851,0.0,2086738.4869901612
2021-06-12 00:00:00 UTC,1.0028015822701237,0.0,1026399.772940722
2021-06-13 00:00:00 UTC,0.9999839322322607,0.0,1914667.1046531051
2021-06-14 00:00:00 UTC,1.006529468101664,0.0,1693454.3191757414
2021-06-15 00:00:00 UTC,0.9990056679117926,0.0,1661623.7010071727
2021-06-16 00:00:00 UTC,1.0040126104219578,0.0,2338257.7561612106
2021-06-17 00:00:00 UTC,1.0001446278903425,0.0,1516250.8409861748
2021-06-18 00:00:00 UTC,1.0124059249408317,0.0,2456737.6428430118
2021-06-19 00:00:00 UTC,1.0512634358154023,0.0,6404773.673978269
2021-06-20 00:00:00 UTC,1.0027272242001073,0.0,1924502.6129585125
2021-06-21 00:00:00 UTC,1.0071753743289429,0.0,1039311.4272555304
2021-06-22 00:00:00 UTC,0.9945007843611671,0.0,3511824.10419851
2021-06-23 00:00:00 UTC,1.0123148416050842,0.0,5699059.673999138
2021-06-24 00:00:00 UTC,1.0015489776869364,0.0,3217829.241842786
2021-06-25 00:00:00 UTC,1.0007221610571535,0.0,1884928.9128264438
2021-06-26 00:00:00 UTC,1.0047100025320688,0.0,1735938.7639845652
2021-06-27 00:00:00 UTC,1.0080443553602274,0.0,1608793.5020861712
2021-06-28 00:00:00 UTC,1.0262600071818262,0.0,617900.3568080432
2021-06-29 00:00:00 UTC,0.9967476833167714,0.0,2012244.8576836
2021-06-30 00:00:00 UTC,0.998260221228311,0.0,13778.959825707456
2021-07-01 00:00:00 UTC,1.0076514925618207,0.0,2462237.8632506914
2021-07-02 00:00:00 UTC,1.010805000109652,0.0,1485742.7153309505
2021-07-03 00:00:00 UTC,1.015362303124251,0.0,1775775.8952631145
2021-07-04 00:00:00 UTC,1.0135794433296217,0.0,1484799.271192764
2021-07-05 00:00:00 UTC,1.007855050461406,0.0,933052.4753593785
2021-07-06 00:00:00 UTC,1.0042547297526556,0.0,1419248.5553296618
2021-07-07 00:00:00 UTC,1.0075431696506272,0.0,3677675.6694796127
2021-07-08 00:00:00 UTC,0.9969642891182,0.0,3846570.584488707
2021-07-09 00:00:00 UTC,1.0081424279664402,0.0,2676637.7318275375
2021-07-10 00:00:00 UTC,1.007926141415204,0.0,2159717.2341893567
2021-07-11 00:00:00 UTC,1.0091115989731363,0.0,1144825.7618354608
2021-07-12 00:00:00 UTC,1.006331073223123,0.0,1302187.3550094974
2021-07-13 00:00:00 UTC,1.007955239367674,0.0,1956870.896898148
2021-07-14 00:00:00 UTC,1.0036692728128822,0.0,1245773.7915445263
2021-07-15 00:00:00 UTC,0.9988827912125884,0.0,1545766.4180263048
2021-07-16 00:00:00 UTC,0.9941096996128964,0.0,1463180.9609543802
2021-07-17 00:00:00 UTC,0.9986995836859067,0.0,2372333.2638104577
2021-07-18 00:00:00 UTC,1.000280508252529,0.0,2198167.404549711
2021-07-19 00:00:00 UTC,1.011220935439501,0.0,934197.0748980837
2021-07-20 00:00:00 UTC,1.0057399350477854,0.0,1272958.8699983251
2021-07-21 00:00:00 UTC,1.0056759448012997,0.0,2202472.1471979786
2021-07-22 00:00:00 UTC,1.0095794069564092,0.0,1610957.271504351
2021-07-23 00:00:00 UTC,1.00732538664228,0.0,1816754.0489297616
