timestamp,data
0x625dfb98,87845.31174
0x625dfbf9,197832.402481553
0x625dfbf9,197894.26061615619
0x625dfbf9,365234.0570570752
0x625dfbf9,760960.7201547844
0x625dfbf9,760960.7201547844
0x625dfbf9,760959.5301169303
0x625dfbf9,2696.4
0x625dfc07,43.40332582
0x625dfc17,7992.0
0x625dfc37,15.55555556
0x625dfc46,73207.1213506675
0x625dfc46,150000.0
0x625dfc65,9971.084
0x625dfc7b,7992.0
0x625dfc7c,62356.43151173919
0x625dfcb8,8526.99036297926
0x625dfcb8,8526.99036297926
0x625dfcb8,2001.93271
0x625dfcc3,270.83689235836556
0x625dfcc3,270.83689235836556
0x625dfcf6,70552.27269301125
0x625dfcf6,23506.783448201277
0x625dfd03,66331.352888
0x625dfd24,109.39240002975048
0x625dfd4d,9930.500339258158
0x625dfd4d,21815.08324489
0x625dfd61,94059.056142
0x625dfd61,150923.65181780333
0x625dfd7d,9.0
0x625dfd99,430.624664840814
0x625dfd99,430.624664840814
0x625dfdbe,19924.462694774764
0x625dfdbe,34857.67223852565
0x625dfe02,303.4118593969952
0x625dfe02,303.4118593969952
0x625dfe0e,19924.462694
0x625dfe0e,34857.672239
0x625dfe34,47.628968
0x625dfe53,5.0
0x625dfe9e,3500.0
0x625dfee3,430.624664
0x625dff21,992.2
0x625dff2f,265.83689235836556
0x625dff85,21815.083245
0x625e0012,2007.8033545724695
0x625e001f,100.0
0x625e003d,100.0
0x625e00ed,10.0
0x625e00ed,992.2
0x625e0102,199800.0
0x625e0138,470331.63879674097
0x625e0138,470301.03475260094
0x625e0138,615.5208652609177
0x625e0151,100.0
0x625e0155,497.2592950715543
0x625e0155,4.351018828118714
0x625e0155,492.9082762434356
0x625e016b,27150.0
0x625e017a,199800.0
0x625e0236,4840.802723627247
0x625e0236,4840.802723627247
0x625e023a,484.697658
0x625e0267,31.153565
0x625e0275,10.010952
0x625e028b,994.0
0x625e02c0,9931.774080821046
0x625e02c6,865.66718719
0x625e037d,1347.672653903903
0x625e0455,100.0
0x625e04fa,2.0
0x625e04ff,4985.045
0x625e0532,9935.52803636648
0x625e054b,99.0
0x625e05eb,10.0
0x625e0605,10.321528
0x625e065f,199800.0
0x625e06e2,100.0
0x625e06ed,2439.9384965339145
0x625e0723,100.0
0x625e0723,1989.0
0x625e0723,30645.0
0x625e0723,40.0
0x625e07f1,315.90242599114174
0x625e07f1,2.7641462274224904
0x625e07f1,313.13827976371925
0x625e07f1,199799.0
