timestamp,data
0x6248e394,5011.812849649799
0x6248e394,5011.812849649799
0x6248e3c3,149.92503748
0x6248e419,5011.812849
0x6248e430,4000.0
0x6248e446,24499.548293678985
0x6248e446,24499.548293678985
0x6248e446,10809.27783
0x6248e4c0,103.18805165696344
0x6248e4c0,103.18805165696344
0x6248e553,9458.679672
0x6248e578,7992.0
0x6248e578,8952.840939985454
0x6248e5e0,1908.7765554792113
0x6248e5e0,1908.7765554792113
0x6248e5e0,1908.7765554792113
0x6248e693,549.0
0x6248e6c2,708966.3297473158
0x6248e6c2,708966.3297473158
0x6248e6e2,29.0
0x6248e6e2,1908.776556
0x6248e72f,13986.0
0x6248e761,29.0
0x6248e761,549.0
0x6248e7ae,13986.0
0x6248e7b1,7992.0
0x6248e839,12348.0
0x6248e8a7,1998.0
0x6248e8a7,999.0
0x6248e95b,1531.4023622701495
0x6248e95b,1531.4023622701495
0x6248e95b,0.0
0x6248e997,1198.8
0x6248e9b6,4215.78
0x6248e9b6,1998.0
0x6248e9cd,500.0
0x6248e9e9,3696.3
0x6248ea05,1998.0
0x6248ea3d,1198.8
0x6248ea3d,12000.987
0x6248ea43,5214.78
0x6248ea64,88888.88888888889
0x6248ea64,88888.88888888889
0x6248ea64,88888.88888888889
0x6248eab9,120395.71456089111
0x6248eab9,120395.71456089111
0x6248eab9,120395.71456089111
0x6248ead1,46221.10698401844
0x6248eaf8,9.0
0x6248eb0c,3696.3
0x6248eb0c,5214.78
0x6248eb2b,647183.6066281024
0x6248eb4d,20.0
0x6248eb67,864.88755622
0x6248eb7a,299.0
0x6248eb7a,299.0
0x6248eb7a,267251.09051777836
0x6248eb7a,24959.577801049658
0x6248eb7a,24959.577801049658
0x6248eb7a,24959.577801049658
0x6248eb7a,24959.577801049658
0x6248eb7a,24959.577801049658
0x6248eb7a,9.0
0x6248ebbc,267251.09051777836
0x6248ebee,988.72619347
0x6248ebfe,7182.81
0x6248ec52,510.12
0x6248ec52,46201.106984
0x6248ecb9,914434.697145
0x6248ecb9,365773.878858
0x6248ecb9,548660.818287
0x6248ed30,4762.6300919616715
0x6248ed30,4762.6300919616715
0x6248ed30,582.915471
0x6248ed5e,582.915471
0x6248edcf,4762.630091
0x6248ee39,9952.261820808833
0x6248ee39,116825.61457473911
0x6248ee39,116825.61457473911
0x6248ee39,18008.90644
0x6248ee3e,40.0
0x6248ee55,343.1469687103319
0x6248ee55,343.1469687103319
0x6248ee8d,1458.052307
0x6248eecc,7182.81
0x6248eecc,7182.81
0x6248eef0,50.0
0x6248eef0,118177.21869210972
0x6248eef0,118177.21869210972
0x6248eef0,54915.67401
0x6248eef0,340.0
0x6248ef1d,80000.0
0x6248ef3b,843402.7597992647
0x6248ef3b,843402.7597992647
0x6248ef3b,220112.95657
0x6248ef70,229.0
0x6248ef70,1715.8149273486463
0x6248ef70,1715.8149273486463
0x6248efb0,9.0
0x6248efc1,157699.64454324954
0x6248efc1,157699.64454324954
0x6248efc1,51883.39974
0x6248efdc,1348.7690806822527
0x6248efe7,500.0
0x6248f009,2000.0
0x6248f04b,1348.76908
0x6248f05b,9.0
0x6248f0ac,10057.299199081725
0x6248f0b4,74735.39
0x6248f13a,1735.2263856739985
