blockNumber,data
14511302,9596.762709208058
14511308,11267.476675247866
14511311,1115.16
14511312,803818.1802843399
14511316,11267.476675
14511318,999.0
14511322,30000.000069
14511326,1115.16
14511328,289.0
14511331,393.44737593164695
14511333,16341.0
14511339,999.0
14511339,803818.1802843399
14511340,989.83
14511342,4987.78
14511346,48951.0
14511347,921.452829
14511348,1503.352783128808
14511348,655.0
14511353,9990.0
14511356,7521.57
14511356,7521.57
14511363,865.8792094640736
14511369,48951.0
14511369,14990.0
14511369,1879.282868
14511370,865.879209
14511371,3583.1
14511372,1000.0
14511372,2207.90923354
14511374,9978.67
14511374,908.95
14511374,74994.21
14511374,1153.40926758
14511374,15000.0
14511374,3234.980578
14511378,9990.0
14511382,150.0
14511383,1500.0
14511383,2931.845238
14511384,9349.941403872257
14511384,386.21143729
14511384,4162.0
14511384,4976.16
14511384,3414.43439002
14511389,61823.219806
14511391,1000.0
14511391,3906.95129003
14511399,74085.19539638182
14511399,74085.19539638182
14511399,22900.32654
14511399,1583.9636233636074
14511401,5087.29
14511401,3995.0
14511401,510.12
14511401,74735.39
14511407,169.186587
14511411,10674.226173426006
14511411,9984.19076191521
14511441,932.942899953407
14511455,425.0
14511456,516.0
14511458,14373.49
14511463,37835.0
14511463,37503.94375
14511463,331.05625
14511469,921.452829
14511477,803818.1802843399
14511478,150.0
14511482,2828.158292
14511490,10000.0
14511493,132.47376312
14511502,2000.0
14511511,1276.5978602373348
14511511,11.170231275155233
14511511,1265.4276289621796
14511516,10201.460245853856
14511516,89.26277715122124
14511516,10112.197468702634
14511522,10.0
14511525,1265.427629
14511541,3599.262553
14511541,61823.219806
14511543,46538.995
14511553,49.0
14511560,1282.716
14511560,599.0
14511571,1098.9
14511571,280.0
14511572,99.95002498
14511576,1106.9
14511576,1106.9
14511577,10112.197468
14511578,1282.716
14511581,0.2
14511588,9990.0
14511595,529.0
14511601,79973.0
14511604,179.910044
14511604,23833.26944
14511636,9978.67
14511636,9978.67
14511637,25000.0
14511655,19.0
