blockNumber,data
14616241,219293.0
14616244,2146.0
14616247,499.0
14616251,9925.1688887448
14616271,200999.99172754784
14616288,100.0
14616303,2674.07685361
14616312,15000.0
14616313,8023.666822769114
14616317,29570.4
14616317,8015.643155
14616319,820.25253407
14616320,3155.06016
14616330,19980.0
14616332,4.0
14616342,5488.15
14616343,15.0
14616350,61.338942766836766
14616350,61.338942766836766
14616352,9.0
14616361,1119.50440439
14616370,33.38494252
14616371,24975.0
14616381,677.98
14616385,24973.9462946372
14616386,3103.2241436980667
14616392,15.0
14616399,6419.574
14616407,433.644
14616409,200899.99172754784
14616410,8606.956930351835
14616411,7969.702826607408
14616411,26384.574
14616413,8598.349973
14616413,7961.733123
14616414,7958.836248623178
14616416,311.58830575
14616416,5488.15
14616418,7699.336797008966
14616418,7177.276169711369
14616422,77630.0
14616423,7950.877411
14616423,26399.574
14616427,967.149495
14616429,10217.229246942596
14616429,10217.229246942596
14616433,311.58830575
14616433,1754.0
14616441,99.0
14616441,2.0
14616443,61.338942766836766
14616444,7699.336797008966
14616444,7631.967600035137
14616444,67.36919697382845
14616448,10.0
14616452,9955.40443197
14616452,1754.0
14616454,10009.98
14616460,109.57175387173177
14616463,11685.467518612028
14616463,11685.467518612028
14616463,80006.55604357013
14616465,10009.98
14616466,110.0
14616475,5047.650593099361
14616475,5288.4785087495975
14616475,99.0
14616475,110.0
14616477,11761.005487
14616478,49816.23978426049
14616488,9967.996093917332
14616490,10009.98
14616492,200999.99172754784
14616492,1856.7117219941938
14616493,11.46447812
14616496,996759.1394192588
14616500,11685.467518612028
14616500,11583.219677824172
14616500,102.24784078785524
14616500,29967.003
14616500,10.62
14616501,20.32820262
14616503,5047.650593
14616506,3155.06016
14616507,10217.229246942596
14616507,10217.229246942596
14616507,2774.07685361
14616512,29967.003
14616514,1340.09387
14616522,20.328202
14616527,56763.43891070014
14616527,199163.62901814393
14616527,286822.05652566784
14616527,394302.87894096173
14616527,1111248.148098985
14616527,1991536.7125837586
14616527,1991536.7125837586
14616527,56763.43891070014
14616527,4965.0
14616531,210451.0
14616534,261546.03029122343
14616534,261546.02767576315
14616534,10.0
14616535,77535.79552881118
14616542,36143.2990133456
14616548,200964.17849636675
14616548,803712.0296822126
14616548,71.97430399987093
14616548,1004604.2338745795
14616548,1004604.2338745795
14616548,800976.1134868399
14616548,800976.1134868399
14616552,8791.2
14616556,209781.94519055405
14616556,209781.94309273458
14616560,0.9698275862
14616560,96.0129310338
14616560,96.0129310338
14616560,8472.334
14616562,9.89711757971334
14616567,8791.200000312485
14616569,182.02
14616574,9955.40443197
14616581,179383.99178569
14616598,4994.51
14616600,6540.0
14616607,1449.0879507510547
14616607,1449.0879507510547
14616607,59.64170274500391
14616609,810.46
14616610,9476.08
14616623,75940.0
14616632,6540.0
14616636,199.0
14616636,1322373.4225656947
14616636,1321517.262569782
14616637,30.0
14616646,335.7653857634912
14616649,179383.99178569
14616655,1321517.262569782
14616655,1322373.4225656947
14616662,199.0
14616662,199.0
14616663,374133.5254141877
14616663,374133.5254141877
14616663,102054.93789
14616663,1970.0
14616670,268.67
14616673,4996.103570025061
14616681,24926.937866
14616681,1970.0
14616685,5103.090067170119
14616686,129.76558603
14616687,23828.454333340156
14616687,1000.0
14616692,10011.3528916541
14616692,24926.937866
14616692,24926.937866
14616694,1491.377154
14616697,5393.205179
14616697,4998.0
14616698,5102.0
14616701,810.46
14616706,50.0
14616724,250000.0
14616728,250000.0
14616731,19991.36
14616731,375000.0
14616731,125000.0
14616741,4979.581723
14616753,1063.45
14616755,15971.54
14616756,986.73
14616763,10.0
14616765,49.0
14616777,19991.36
14616777,500.0
14616778,5.0
14616785,49.0
14616785,5000.517366
14616791,175900.0
14616794,129.765586
14616799,5001.517366
14616803,4990.227318
14616804,1.0
14616815,1449.08795
14616821,500.0
14616821,398.6753542444488
14616821,398.6753542444488
14616830,9997.957603294615
14616832,398.675354
14616834,312.24005454
14616837,116.0
14616853,10.0
14616854,312.240054
14616859,10.159865569688021
14616859,0.08889882373477019
14616859,10.070966745953251
14616863,5859.1
14616863,10.0
14616865,16001.082292848801
14616865,375.4914390004534
14616867,10.0
14616868,1354.4
14616871,14925.0
14616877,4980.227318
14616889,17.502393142699574
14616889,17.502393142699574
14616893,382.2714390004534
14616894,998900.1
14616895,1354.4
14616896,996.72509544
14616899,4990.227318
14616903,5015.769196
14616906,2390.0
14616906,14925.0
14616917,998900.1
14616917,2702.754181784379
14616917,23.649099090613316
14616917,2679.105082693766
14616921,21267.478633035804
14616926,30.0
14616927,44480.09420097818
14616930,5025.769196
14616930,16001.54
14616940,30.0
14616944,3496.5
14616944,3483.3668853394415
14616947,996.725095
14616953,2679.105082693766
14616953,2679.105082693766
14616953,44.85418337
14616954,9476.08
14616961,1040.0
14616962,617.2573360186628
14616969,1723.088985
14616973,4995.0
14616976,24882.304732
14616981,1040.0
14616986,1.0
14616986,0.99125
14616986,0.00875
14616993,156736.95
14616995,599022.3468554221
14616995,599012.8441312254
14616995,8000.0
14616996,16000.082292848801
14616996,15860.081572786374
14616996,140.000720062427
14616999,4079.66
14617003,10.0
14617009,156736.95
14617019,986.73
14617021,74765.59146830386
14617021,653.7156027146553
14617021,74111.8758655892
14617029,4995.0
14617033,8000.0
14617040,1000.0
14617044,75.0
14617044,99687.06236782901
14617044,897233.9490441398
14617044,0.5861075748799606
14617044,996920.425304394
14617044,996920.425304394
14617044,4995.0
14617045,74111.875866
14617049,199.0
14617049,50.0
14617049,400000.0
14617054,400000.0
14617055,196920.0
14617060,75.0
14617062,79006.556044
14617065,3970.0
14617070,9520.47
14617070,908.14962594
14617075,10.0
14617076,9520.47
14617076,908.149625
14617078,4079.66
14617078,24882.304732
14617078,44480.09420097818
14617084,3970.0
14617085,4987.544
14617089,3095.96300317
14617096,79495.89329430425
14617096,17.726538186339965
14617096,79478.1667561179
14617096,79478.1667561179
14617096,695.4339591160317
14617096,78782.73279700188
14617102,3095.96300317
14617104,78782.732797
14617105,2122.0
14617105,2122.0
14617111,1487.05
14617111,124.23788823
14617119,10065.54799824953
14617119,10065.54799824953
14617127,1129.0
14617134,107742.54523365399
14617138,599.0
14617140,18.43
14617142,1129.0
14617142,107743.0
14617146,599.0
14617150,3911.58528679
14617151,276505.210109
14617151,178101.0
14617155,6330.46708086
14617163,276505.210109
14617163,165903.1260654
14617163,110602.0840436
14617189,473.39408968
14617190,4000.0
14617196,300.0
14617201,300.0
14617201,300.0
14617203,996920.0
14617203,1487.05
14617203,5142.39614734
14617203,124.23788823
14617205,677.98
14617206,14925.0
14617214,175.0
14617217,5030.420646
14617220,1984.0
14617223,4.0
14617226,620.0
14617228,99.0
14617236,2982.09
14617240,99.0
14617240,2200.0
14617245,21549.530031
14617251,886.32463694
14617256,45.0
14617259,21549.530031
14617263,10.0
14617266,175.0
14617272,1370.0656602983597
14617272,1370.0656602983597
14617272,126820.310996
14617272,5521.290636545923
14617273,40.0
14617273,18.43
14617274,16529.267138466665
14617279,59940.0
14617284,2200.0
14617285,144.0
14617286,19332.937757
14617286,1.0
14617286,17841.63611990991
14617286,35549.0
14617287,3013.469714658627
14617292,1.0
14617293,660.0
14617295,14919.454168041708
14617295,59940.0
14617295,144.0
14617301,126820.310996
14617303,18.858519
14617309,8202.72
14617311,3911.585287
14617319,9.50245183
14617319,16529.267138
14617331,620.0
14617345,4587.705549
14617347,285.3646197
14617352,1292.141737
14617352,10.0
14617361,23889.94
14617361,1990.0
14617363,12129.801376
14617363,23889.94
14617372,10450.0
14617379,5521.290637
14617379,7998709.708130999
14617381,149.0
14617384,98751.15
14617384,4000.0
14617389,204.0
14617394,98751.15
14617401,149.0
14617402,14000.0
14617406,10787.963573
14617407,10879.099818159648
14617407,10000.0
14617407,10000.0
14617409,0.9965062502608794
14617411,5039.359138
14617412,1255.09302742
14617415,275.3380202079013
14617416,98751.15
14617418,19846.245421832387
14617418,203.0
14617418,153.879622971507
14617421,53.76183358
14617427,1990.0
14617439,189.83
14617441,856896.2405869049
14617441,856896.2405869049
14617441,856896.2405869049
14617443,14925.0
14617444,19361.843105
14617444,19643.25695258358
14617448,10450.0
14617449,9926.6947732647
14617449,9926.6947732647
14617450,11120.596459933884
14617451,10000.0
14617451,10000.0
14617453,11109.475862
14617461,2947.683978356304
14617464,529.2
