blockNumber,data
14615883,1.0112924459786747
14615894,40000.0
14615897,4160.864
14615899,1207.0
14615908,4160.864
14615918,5000.0
14615928,5000.0
14615940,79.49050148052777
14615940,79.49050148052777
14615955,1179.89571412
14615968,3141.0
14615991,10.6303
14616003,2745.6
14616016,26.920385
14616018,2745.6
14616027,0.1
14616032,20.852221330268765
14616032,20.852221330268765
14616032,5.024868426455108
14616032,5.024868426455108
14616068,34.154
14616070,3.1
14616078,209.79
14616083,235.66708975672387
14616090,34.154
14616144,307.1708114955756
14616155,3.990522
14616161,212.84579230697244
14616163,155.04036347039224
14616168,424.7026664247775
14616169,151.35384099297073
14616179,0.4080815644478576
14616179,0.4080815644478576
14616184,331.047825607093
14616184,4657.6
14616189,0.5
14616199,21.319917377825284
14616199,315.69929907813986
14616202,266.51381249888624
14616208,4657.6
14616217,10.032
14616227,7.62813857
14616255,3.0
14616258,42.173
14616258,42.173
14616258,38.948049930455795
14616266,1.0123235637567618
14616278,7.581919681826264
14616303,49.29117658405949
14616303,49.29117658405949
14616307,148.045
14616311,3.7033289872454827
14616311,3.7033289872454827
14616353,1.13
14616356,25.0
14616366,236.07674524021252
14616366,236.07674524021252
14616385,154.18793012110285
14616393,12.46
14616399,2075.400943
14616405,3.04127087
14616405,2124.6921195840596
14616417,1.70570018
14616418,2.3069266849069052
14616420,1390.92507556
14616424,4.989277
14616441,18.354552
14616453,4.989277
14616453,4.989277
14616490,6.0
14616490,0.13790545
14616493,1.0
14616512,6.0
14616550,4629.94049846
14616557,11.97578138
14616557,11.97578138
14616559,1.0
14616568,0.34206603
14616570,220.0
14616597,4.989277
14616598,220.0
14616606,0.019
14616618,4.989277
14616632,341.658
14616636,12009.444259204645
14616636,12009.444259204645
14616637,4.582199822188738
14616642,1346.7552973971724
14616645,25.45616971
14616646,3.5192123009668785
14616646,342.645571
14616655,12009.444259204645
14616655,12009.444259204645
14616656,4.5822
14616662,7860.508427448087
14616697,25.45616971
14616697,22.0
14616739,7.179614
14616746,1.0
14616766,0.49713435864825434
14616766,0.49713435864825434
14616773,0.10436411909927265
14616796,1.13
14616799,21.404677071850593
14616799,120.2431460153749
14616853,0.1632758449121271
14616853,0.1632758449121271
14616859,0.209277
14616877,1.0
14616885,29.729367435640164
14616885,0.24006464204279432
14616885,0.042364348595787235
14616885,29.44693844500158
14616896,29.537702
14616917,29.446939233984903
14616917,29.446939233984903
14616927,18.262487654511627
14616927,18.262487654511627
14616951,0.006194245457742977
14616951,0.6132303003165548
14616951,0.6132303003165548
14616979,38.12
14617011,720.0673610145365
14617012,7.179614
14617013,9.441714884513855
14617013,9.441714884513855
14617021,721.067361
14617036,1.0834750920142877
14617040,0.89190153
14617057,254.59613014
14617060,0.44739294
14617068,76.08778827602356
14617085,0.2
14617111,4.0
14617112,10.0
14617112,10.0
14617129,100.08403827683661
14617133,250.596131
14617194,22.0
14617205,99.931
14617205,22.0
14617256,11.0
14617259,3.38266765
14617279,8.467176489540572
14617285,11.0
14617286,1.0
14617289,99.931
14617310,99.931
14617325,1.0
14617335,22.85740355
14617335,3.382668
14617389,5.0
14617415,5.0
14617418,0.989277
14617456,12.96981
14617460,3.9113296310389605
14617464,7000.0
14617478,5.0
14617492,0.53123672
14617492,137.46
14617496,137.46
14617501,14.11499975
14617501,0.41507024
14617508,7.96981
14617540,1295.6
14617558,193.8192547464738
14617558,193.8192547464738
14617578,0.41507024
14617589,101.0
14617599,0.41507024
14617627,0.0276684
14617638,2000.0
14617639,10.682291851831724
14617639,10.682291851831724
14617654,0.612305
14617659,10.689793213944803
14617665,0.97172675
14617672,3000.0
14617702,3203.566699
14617714,194.61830992393863
14617714,194.61830992393863
14617721,0.989277
14617734,0.612305
14617735,1145.883069031625
14617735,1005.8802494772845
14617742,404.16543
14617742,5386.0
14617746,1145.883069031625
14617749,405.154707
14617753,68.0
14617758,0.612305
14617787,3956.89434111
14617787,54.681729872817186
14617788,54.681729872817186
14617790,54.681729872817186
14617798,54.681729872817186
14617805,54.681729872817186
14617808,777.70553809
14617810,54.681729872817186
14617812,54.681729872817186
14617814,54.681729872817186
14617818,54.681729872817186
14617822,54.681729872817186
14617826,5.36308055
14617826,318.2035779403161
14617827,54.681729872817186
14617829,5081.89761988
14617830,54.681729872817186
14617835,54.681729872817186
14617840,54.681729872817186
14617844,54.681729872817186
14617852,54.681729872817186
14617859,54.681729872817186
14617859,105.07129838
14617865,54.681729872817186
14617868,54.681729872817186
14617871,54.681729872817186
14617878,54.681729872817186
14617881,54.681729872817186
14617884,54.681729872817186
14617892,54.681729872817186
14617897,54.681729872817186
14617900,207.0
14617903,54.681729872817186
14617906,54.681729872817186
14617911,54.681729872817186
14617917,54.681729872817186
14617921,54.681729872817186
14617924,54.681729872817186
14617928,54.681729872817186
14617933,54.681729872817186
14617934,55.24083722793799
14617938,54.681729872817186
14617941,54.681729872817186
14617947,54.681729872817186
14617950,54.681729872817186
14617954,54.681729872817186
14617957,54.681729872817186
14617959,54.681729872817186
14617963,54.681729872817186
14617969,54.681729872817186
14617973,54.681729872817186
14617978,54.681729872817186
14617981,54.681729872817186
14617988,54.681729872817186
14617988,5.877284
14617992,54.681729872817186
14617997,54.681729872817186
14618003,54.681729872817186
14618008,54.681729872817186
14618013,54.681729872817186
14618021,54.681729872817186
14618025,54.681729872817186
14618028,54.681729872817186
14618032,54.681729872817186
14618036,54.681729872817186
14618041,54.681729872817186
14618047,54.681729872817186
14618049,54.681729872817186
14618056,54.681729872817186
14618063,54.681729872817186
14618070,54.681729872817186
14618072,54.681729872817186
14618076,54.681729872817186
14618080,54.681729872817186
14618084,793.5465396792499
14618084,54.681729872817186
14618086,20.951514970533392
14618087,54.681729872817186
14618090,526.7858750816005
14618093,54.681729872817186
14618097,235.62731101603686
14618099,320.2244692484408
14618099,54.681729872817186
14618105,1.0
14618105,1.0
14618105,54.681729872817186
14618108,54.681729872817186
14618109,523.6063974326303
14618111,133.624246
14618113,54.681729872817186
14618119,54.681729872817186
14618122,54.681729872817186
14618124,54.681729872817186
14618130,54.681729872817186
14618132,54.681729872817186
14618136,54.681729872817186
14618141,1.0
14618141,54.681729872817186
14618142,54.681729872817186
14618145,54.681729872817186
14618147,0.1
14618150,54.681729872817186
14618153,54.681729872817186
14618158,54.681729872817186
14618164,75.34035184578052
14618164,54.681729872817186
14618166,54.681729872817186
14618169,54.681729872817186
14618172,54.681729872817186
14618178,54.681729872817186
14618179,26.214896
14618181,54.681729872817186
14618184,500.41902311
14618186,0.5
14618187,54.681729872817186
14618188,54.681729872817186
14618189,54.681729872817186
14618201,54.681729872817186
14618203,23.336715974514615
14618204,26.5858043662491
14618204,2.7574536662439937
14618205,54.681729872817186
14618207,54.681729872817186
14618215,54.681729872817186
14618220,54.681729872817186
14618227,54.681729872817186
14618235,54.681729872817186
14618240,54.681729872817186
14618244,54.681729872817186
14618248,54.681729872817186
14618249,1.771
14618251,54.681729872817186
14618252,11.87810815
14618253,54.681729872817186
14618258,54.681729872817186
14618263,54.681729872817186
14618268,54.681729872817186
14618270,54.681729872817186
14618278,54.681729872817186
14618283,54.681729872817186
14618286,3.2571416489915963
14618287,54.681729872817186
14618290,54.681729872817186
14618292,54.681729872817186
14618298,54.681729872817186
14618303,54.681729872817186
14618306,54.681729872817186
14618310,54.681729872817186
14618317,54.681729872817186
14618322,54.681729872817186
14618325,54.681729872817186
14618328,130.067909
14618329,54.681729872817186
14618329,0.0318784555352388
14618329,0.0318784555352388
14618331,54.681729872817186
14618337,54.681729872817186
14618341,54.681729872817186
14618348,54.681729872817186
14618351,54.681729872817186
14618356,54.681729872817186
14618358,54.681729872817186
14618360,37.0
14618362,54.681729872817186
14618367,54.681729872817186
14618368,93.067909
14618373,54.681729872817186
14618377,54.681729872817186
14618382,54.681729872817186
14618386,54.681729872817186
14618395,54.681729872817186
14618401,54.681729872817186
14618405,54.681729872817186
14618408,54.681729872817186
14618411,54.681729872817186
14618416,54.681729872817186
14618416,125.38568734426877
14618417,54.681729872817186
14618421,54.681729872817186
14618426,54.681729872817186
14618430,54.681729872817186
14618435,54.681729872817186
14618440,54.681729872817186
14618445,54.681729872817186
14618451,54.681729872817186
14618457,54.681729872817186
14618463,54.681729872817186
14618472,54.681729872817186
14618475,54.681729872817186
14618483,54.681729872817186
14618486,54.681729872817186
14618488,54.681729872817186
14618493,54.681729872817186
14618495,3.956406
14618496,54.681729872817186
14618500,54.681729872817186
14618502,54.681729872817186
14618507,26.83092418615592
14618511,54.681729872817186
14618513,54.681729872817186
14618518,54.681729872817186
14618521,54.681729872817186
14618527,41.482835
14618594,134.0714265415528
14618599,63.01045404
14618620,63.01045404
14618638,30.0
