blockNumber,data
14513477,20.5
14513480,67.767467
14513497,0.002497259664480091
14513511,1087.8814117
14513511,20.5
14513511,17.699115044247787
14513518,50.0
14513518,50.0
14513535,1.313839679668332
14513552,0.851072
14513558,16.57313830047455
14513574,0.245728
14513634,0.6
14513681,100.0
14513686,4.187382499083415
14513686,4.187382499083415
14513695,52.942179
14513699,100.0
14513704,18.0
14513704,18.0
14513704,24.61734483766187
14513707,24.617345
14513709,34.94217977725079
14513709,34.94217977725079
14513727,3.3981063880071996
14513727,3.3981063880071996
14513732,1111.72552634
14513768,1621.91820083
14513775,1621.91820083
14513786,30.709107
14513820,1.001321
14513840,0.1
14513850,30.709107
14513851,92.637822
14513851,92.637822
14513852,5.319724
14513860,35.88224121
14513879,5.319724
14513893,4.81872519
14513912,0.6
14513913,0.04
14513913,3.96
14513913,3.96
14513932,0.6
14514003,58.89467
14514009,8.496589
14514013,1.0
14514027,0.72701933
14514052,10.301895931646422
14514052,10.301895931646422
14514070,0.08803592
14514084,40000.0
14514086,16.258960940853324
14514113,0.43721581
14514133,0.08749672
14514149,0.6097342891061951
14514149,0.6097342891061951
14514156,1.3184373764899213
14514203,10.301895931646422
14514203,10.301895931646422
14514220,59.00159401325568
14514220,59.00159401325568
14514221,4.187382499083415
14514221,4.187382499083415
14514228,1.536631847437722
14514228,0.012408302168059606
14514228,0.002189700382598754
14514228,1.5220338448870638
14514231,0.09119
14514240,28.26171
14514260,28.26171
14514260,28.26171
14514262,10.0
14514268,19.501526171846308
14514283,19.501526171846308
14514296,50.60934
14514311,9.0
14514317,50.60934
14514318,5.952460025886621
14514331,78.07346538501953
14514339,78.073466
14514384,3.65719
14514429,60.55904001209186
14514438,18.827717
14514441,60.55904
14514443,15.482759049342127
14514480,413.46017699115043
14514488,242.24681043417525
14514500,72.41246670334014
14514521,330.13392857142856
14514528,0.1
14514530,3.0
14514537,4.5
14514554,445.9711833895055
14514564,1734.0
14514566,0.645008
14514568,68.483
14514569,1734.0
14514587,4.5
14514605,0.24
14514607,104.48283961303272
14514607,104.48283961303272
14514646,3.65719
14514646,3.65719
14514673,0.00889442
14514675,42.31622839
14514685,177.7403366115046
14514686,12.2
14514693,7.842443720814355
14514713,0.91232907
14514728,4.99119
14514736,0.22250901
14514779,0.25
14514790,45.0
14514791,141.642809
14514795,2.476821957613472
14514795,141.642809
14514805,68.333
14514806,2.74119
14514821,2.74119
14514837,124.357325
14514843,8.817507681498448
14514858,0.02979586
14514866,333.1160714285714
14514870,0.03006339752294217
14514902,15.438895907240811
14514902,15.438895907240811
14514910,4.014934877986913
14514910,4.014934877986913
14514919,2.598906
14514931,3.08026
14514953,9.4905
14514961,0.43721581
14514976,1.6525709905229906
14514976,1.6525709905229906
14514978,0.43721581
14515016,2.169272
14515022,2.169272
14515053,1.5520445720851797
14515053,1.5520445720851797
14515080,34.02568913
14515080,15.339529636099321
14515081,26.785714285714285
14515088,19.647880425982834
14515092,2.0
14515101,9.4905
14515101,15.33953
14515106,2.15728
14515117,3.08026
14515128,2.15728
14515136,17.64788
14515170,11.333
14515172,15.09151727971447
14515172,15.09151727971447
14515172,15.09151727971447
14515183,8.514358908207585
14515183,8.514358908207585
14515192,22.32142857142857
14515192,12.9803
14515207,102.156
14515210,11.189787257827746
14515210,11.189787257827746
14515211,11.333
14515244,9.612233
14515249,11.556
14515264,11.556
14515291,5.3
14515302,5.3
14515342,34.025689
14515362,3816.0
14515377,3816.0
14515388,306.5462200676362
14515388,306.5462200676362
14515394,306.54622
